2025-02-28 12:34:31.394295,5,9,0
2025-02-28 12:34:42.393789,5,9,0
2025-02-28 12:34:53.450514,5,9,0
2025-02-28 12:35:04.489412,5,9,0
2025-02-28 12:35:15.554080,5,9,0
2025-02-28 12:35:26.569064,5,9,0
2025-02-28 12:35:37.663916,5,9,0
2025-02-28 12:35:48.647866,5,9,0
2025-02-28 12:35:59.747889,5,9,0
2025-02-28 12:36:10.813583,5,9,0
2025-02-28 12:36:21.826936,5,9,0
2025-02-28 12:36:33.127715,4,9,0
2025-02-28 12:36:44.213820,4,9,0
2025-02-28 12:36:55.206934,4,9,0
2025-02-28 12:37:06.142818,5,8,0
2025-02-28 12:37:17.210817,5,7,0
2025-02-28 12:37:28.250791,6,6,0
2025-02-28 12:37:39.423732,6,6,0
2025-02-28 12:37:50.542624,6,6,0
2025-02-28 12:38:01.553776,7,5,0
2025-02-28 12:38:12.681979,7,5,0
2025-02-28 12:38:23.693534,8,4,0
2025-02-28 12:38:34.678896,8,4,0
2025-02-28 12:38:45.777309,8,4,0
2025-02-28 12:38:56.817107,8,4,0
2025-02-28 12:39:07.875913,8,4,0
2025-02-28 12:39:18.942083,8,4,0
2025-02-28 12:39:30.109713,8,4,0
2025-02-28 12:39:41.383076,8,4,0
2025-02-28 12:39:52.418926,8,4,0
2025-02-28 12:40:03.581635,8,4,0
2025-02-28 12:40:14.905765,8,4,0
2025-02-28 12:40:25.984826,8,4,0
2025-02-28 12:40:36.992935,8,4,0
2025-02-28 12:40:48.107819,8,4,0
2025-02-28 12:40:59.218583,8,4,0
2025-02-28 12:41:10.449794,8,4,0
2025-02-28 12:41:21.769139,8,4,0
2025-02-28 12:41:32.990573,8,4,0
2025-02-28 12:41:44.121020,8,4,0
2025-02-28 12:41:55.409606,8,4,0
2025-02-28 12:42:06.487867,8,4,0
2025-02-28 12:42:17.573877,8,4,0
2025-02-28 12:42:28.828000,8,4,0
2025-02-28 12:42:40.169335,8,4,0
2025-02-28 12:42:51.242363,8,4,0
2025-02-28 12:43:02.535772,8,4,0
2025-02-28 12:43:13.769850,8,4,0
2025-02-28 12:43:25.013606,8,4,0
2025-02-28 12:43:36.280869,8,4,0
2025-02-28 12:43:47.525168,8,4,0
2025-02-28 12:43:58.725895,8,4,0
2025-02-28 12:44:09.698883,8,4,0
2025-02-28 12:44:20.673732,8,4,0
2025-02-28 12:44:31.718044,8,4,0
2025-02-28 12:44:42.658806,8,4,0
2025-02-28 12:44:53.567806,8,4,0
2025-02-28 12:45:04.629884,8,4,0
2025-02-28 12:45:15.550996,8,4,0
2025-02-28 12:45:26.733959,8,4,0
2025-02-28 12:45:37.802056,8,4,0
2025-02-28 12:45:48.874923,8,4,0
2025-02-28 12:45:59.923670,8,4,0
2025-02-28 12:46:10.845142,8,4,0
2025-02-28 12:46:22.101304,8,4,0
2025-02-28 12:46:33.149766,8,4,0
2025-02-28 12:46:44.068671,8,4,0
2025-02-28 12:46:55.135742,9,3,0
2025-02-28 12:47:06.051938,9,3,0
2025-02-28 12:47:17.137032,9,3,0
2025-02-28 12:47:28.079643,9,3,0
2025-02-28 12:47:39.141904,9,3,0
2025-02-28 12:47:50.069235,9,3,0
2025-02-28 12:48:01.119502,9,3,0
2025-02-28 12:48:12.012420,9,3,0
2025-02-28 12:48:23.108135,9,3,0
2025-02-28 12:48:34.155153,9,3,0
2025-02-28 12:48:45.106576,9,3,0
2025-02-28 12:48:56.230937,9,3,0
2025-02-28 12:49:07.142686,9,3,0
2025-02-28 12:49:18.033836,9,3,0
2025-02-28 12:49:29.269521,9,3,0
2025-02-28 12:49:40.346155,9,3,0
2025-02-28 12:49:51.432097,9,3,0
2025-02-28 12:50:02.330151,9,3,0
2025-02-28 12:50:13.396874,9,3,0
2025-02-28 12:50:24.322883,9,3,0
2025-02-28 12:50:35.432701,8,3,0
2025-02-28 12:50:46.345885,8,3,0
2025-02-28 12:50:57.444850,8,3,0
2025-02-28 12:51:08.365917,7,3,1
2025-02-28 12:51:19.461943,7,3,0
2025-02-28 12:51:30.368764,7,3,0
2025-02-28 12:51:41.419318,7,2,0
2025-02-28 12:51:52.334618,8,1,0
2025-02-28 12:52:05.896855,8,2,0
2025-02-28 12:52:20.157993,7,3,1
2025-02-28 12:52:31.062826,7,3,0
2025-02-28 12:52:42.118996,8,2,0
2025-02-28 12:52:53.152414,8,2,0
2025-02-28 12:53:04.039959,8,2,0
2025-02-28 12:53:15.083879,8,2,0
2025-02-28 12:53:26.148890,8,2,0
2025-02-28 12:53:37.048360,8,2,0
2025-02-28 12:53:48.132867,7,2,0
2025-02-28 12:53:59.016372,8,1,0
2025-02-28 12:54:13.124112,8,2,0
2025-02-28 12:54:26.630203,8,3,0
2025-02-28 12:54:37.548822,8,3,0
2025-02-28 12:54:48.650495,8,3,0
2025-02-28 12:54:59.572013,8,3,0
2025-02-28 12:55:10.600131,8,3,0
2025-02-28 12:55:21.629860,7,3,0
2025-02-28 12:55:32.563908,8,2,0
2025-02-28 12:55:43.652986,9,1,0
2025-02-28 12:55:57.038312,9,2,0
2025-02-28 12:56:10.525787,9,3,0
2025-02-28 12:56:21.625312,9,3,0
2025-02-28 12:56:32.652500,9,3,0
2025-02-28 12:56:43.594112,9,3,0
2025-02-28 12:56:54.636093,9,3,0
2025-02-28 12:57:05.567151,9,3,0
2025-02-28 12:57:16.608203,8,3,0
2025-02-28 12:57:27.637980,8,3,0
2025-02-28 12:57:38.537074,9,2,0
